Naziv korisnika;Konto;Klasa;Klasifikacija;Naziv;Iznos (KM)
Državna regulatorna komisija za elektricnu energiju;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna komisija za elektricnu energiju;9.166,00
Sud BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;7.562,00
Ustavni sud BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;7.038,00
Središnja izborna komisija BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;5.291,00
Ured za reviziju institucija BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;5.282,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;5.254,00
Direkcija za evropske integracije BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;5.008,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;4.862,00
Institucija ombudsmana za ljudska prava BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;4.679,00
Komisija za koncesije;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;4.462,00
Direkcija za ekonomsko planiranje;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;4.132,00
Agencija za promociju stranih ulaganja u BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;4.078,00
Služba za zajednicke poslove institucija BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;3.758,00
Komisija za ocuvanje nacionalnih spomenika BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;2.858,00
Uprava za zaštitu zdravlja bilja;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;2.843,00
Agencija za nadzor nad tržištem;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;2.682,00
Institucija ombudsmena za zaštitu potrošaca;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmena za zaštitu potrošaca;2.655,00
Fond za povratak;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;2.544,00
Agencija za zaštitu licnih podataka;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;2.466,00
Ured za razmatranje žalbi po javnim nabavkama;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;2.387,00
Konkurencijsko vijece BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;2.300,00
Agencija za rad i zapošljavanje BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;2.280,00
Agencija za javne nabavke BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;2.278,00
Agencija za osiguranje u Bosni i Hercegovini;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;2.125,00
Ured koordinatora za reformu javne uprave;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Ured koordinatora za reformu javne uprave;2.018,00
Institut za mjeriteljstvo BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;1.984,00
Institut za standardizaciju BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;1.872,00
Pravobranilaštvo BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;1.405,00
Institut za intelektualno vlasništvo BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;1.386,00
Agencija za poštanski promet BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;1.285,00
Agencija za sigurnost hrane;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;1.258,00
Ured za zakonodavstvo;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;1.246,00
Komisija za imovinske zahtjeve;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za imovinske zahtjeve;968,00
Agencija za statistiku BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;663,00
Arhiv BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;304,00
Agencija za državnu službu BiH;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za državnu službu BiH;39,00
Odbor državne službe za žalbe;613800;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;7,00
Bosna i Hercegovina;613900;Rashodi;Rashodi po korisnicima - sumarno;Ugovorne i druge posebne usluge;40.990.405,00
Ministarstvo vanjskih poslova BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;3.905.861,00
Ministarstvo odbrane BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;3.817.765,00
Uprava za indirektno oporezivanje BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;3.758.121,00
Obavještajno- sigurnosna agencija BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;2.716.705,00
Institut za nestale osobe;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za nestale osobe;2.651.690,00
Sud BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;2.458.620,00
Direkcija za civilno vazduhoplovstvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;2.373.125,00
Ministarstvo pravde BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;2.128.944,00
Visoko sudsko i tužilacko vijece BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;1.792.711,00
Agencija za promociju stranih ulaganja u BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;1.394.101,00
Središnja izborna komisija BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;1.256.765,00
Predsjedništvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;910.450,00
Parlamentarna skupština BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;889.280,00
Ministarstvo za ljudska prava i izbjeglice BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;874.246,00
Granicna policija BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;779.124,00
Komisija za ocuvanje nacionalnih spomenika BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za ocuvanje nacionalnih spomenika BiH;736.795,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;611.193,00
Državna agencija za istrage i zaštitu;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;592.640,00
Ministarstvo sigurnosti BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;564.319,00
Regulatorna agencija za komunikacije BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;459.159,00
Ministarstvo civilnih poslova BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;452.430,00
Generalni sekretarijat Vijeca ministara BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;446.425,00
Ministarstvo komunikacija i prometa BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;434.267,00
Agencija za državnu službu BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za državnu službu BiH;417.650,00
Tužilaštvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;405.723,00
Ministarstvo finansija i trezora BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;382.054,00
Ured za veterinarstvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;362.984,00
Direkcija za ekonomsko planiranje;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za ekonomsko planiranje;344.858,00
Agencija za statistiku BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;235.464,00
Direkcija za evropske integracije BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;223.822,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;214.796,00
Institut za mjeriteljstvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;185.388,00
Služba za zajednicke poslove institucija BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;177.888,00
Centar za uklanjanje mina u BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;160.246,00
Agencija za sigurnost hrane;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;153.402,00
Ustavni sud BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;153.133,00
Ured za razmatranje žalbi po javnim nabavkama;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;147.414,00
Ured koordinatora za reformu javne uprave;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ured koordinatora za reformu javne uprave;139.816,00
Državna regulatorna komisija za elektricnu energiju;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna komisija za elektricnu energiju;111.500,00
Služba za poslove sa strancima;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;109.322,00
Institut za standardizaciju BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;108.680,00
Uprava za zaštitu zdravlja bilja;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;83.861,00
Agencija za rad i zapošljavanje BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;80.264,00
Institut za akreditiranje BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za akreditiranje BiH;78.606,00
Konkurencijsko vijece BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Konkurencijsko vijece BiH;64.875,00
Komisija za koncesije;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za koncesije;59.518,00
Agencija za osiguranje u Bosni i Hercegovini;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za osiguranje u Bosni i Hercegovini;57.934,00
Arhiv BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Arhiv BiH;57.677,00
Agencija za javne nabavke BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za javne nabavke BiH;57.060,00
Institut za intelektualno vlasništvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;49.567,00
Pravobranilaštvo BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Pravobranilaštvo BiH;45.516,00
Institucija ombudsmana za ljudska prava BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmana za ljudska prava BiH;39.138,00
Institucija ombudsmena za zaštitu potrošaca;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Institucija ombudsmena za zaštitu potrošaca;38.239,00
Ured za reviziju institucija BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za reviziju institucija BiH;31.850,00
Agencija za nadzor nad tržištem;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za nadzor nad tržištem;31.641,00
Ured za zakonodavstvo;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za zakonodavstvo;31.029,00
Fond za povratak;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak;29.159,00
Odbor državne službe za žalbe;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Odbor državne službe za žalbe;24.696,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;22.307,00
Agencija za zaštitu licnih podataka;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;22.076,00
Agencija za poštanski promet BiH;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;20.180,00
Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Državna regulatorna agencija za radijacijsku i nuklearnu sigurnost;14.200,00
Komisija za imovinske zahtjeve;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Komisija za imovinske zahtjeve;11.586,00
Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;613900;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za informisanje i priznavanje dokumenata iz oblasti visokog obrazovanja;549,00
Bosna i Hercegovina;-;Rashodi;Grupa;Rashodi finansiranja / Kamata;0,00
Bosna i Hercegovina;-;Rashodi;Grupa;Transferi i doznake;28.854.683,00
Bosna i Hercegovina;614000;Rashodi;Podgrupa;Tekući grantovi;28.854.683,00
Bosna i Hercegovina;614100;Rashodi;Rashodi po korisnicima - sumarno;Grantovi drugim nivoima vlade;1.299.144,00
REZERVISANJA;614100;Rashodi;Rashodi po korisnicima - sintetički konto;REZERVISANJA;1.299.144,00
REZERVISANJA;614100;Rashodi;Rashodi po korisnicima - analitički konto;Rezervisanja za intervalno finansiranje saniranja stanja u Srebrenici;1.299.144,00
Bosna i Hercegovina;614200;Rashodi;Rashodi po korisnicima - sumarno;Grantovi pojedincima;17.467.960,00
Fond za povratak - Udružena sredstva;614200;Rashodi;Rashodi po korisnicima - sintetički konto;Fond za povratak - Udružena sredstva;17.467.959,00
Fond za povratak - Udružena sredstva;614200;Rashodi;Rashodi po korisnicima - analitički konto;Održivi povratak za stanovnike kolektivnih centara;13.078.895,00
Fond za povratak - Udružena sredstva;614200;Rashodi;Rashodi po korisnicima - analitički konto;Projekat obnove i rekonstrukcije stambenih jedinica;2.579.230,00
Fond za povratak - Udružena sredstva;614200;Rashodi;Rashodi po korisnicima - analitički konto;Projekat obnove i rekonstruiranja stambenih jedinica ZP/08 kolektivnog smještaja;1.325.000,00
Fond za povratak - Udružena sredstva;614200;Rashodi;Rashodi po korisnicima - analitički konto;Održivost povratka-obnova komunalne infrastrukture;330.000,00
Fond za povratak - Udružena sredstva;614200;Rashodi;Rashodi po korisnicima - analitički konto;Projekat 30 općina II - ZP/06;154.834,00
Bosna i Hercegovina;614300;Rashodi;Rashodi po korisnicima - sumarno;Grantovi neprofitnim organizacijama;10.087.579,00
Ministarstvo civilnih poslova BiH;614300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;5.914.761,00
Ministarstvo civilnih poslova BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Podrška programu sufinansiranja institucija kulture u BiH;3.000.000,00
Ministarstvo civilnih poslova BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Sufinansiranje sportskih manifestacija;1.300.000,00
Ministarstvo civilnih poslova BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Međunarodna suradnja u području kulture;600.000,00
Ministarstvo civilnih poslova BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Programi za pripremu projekata i potencijalnih kandidata za sredstva iz fonda EU-FP7;500.000,00
Ministarstvo civilnih poslova BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Centar za obuku pasa;154.761,00
Ministarstvo civilnih poslova BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Podrška tehničkoj kulturi i inovatorstvu u BiH;150.000,00
Ministarstvo civilnih poslova BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Grant za "Noć hiljade večera";150.000,00
Ministarstvo civilnih poslova BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Ujedinjeni koledž svijeta;60.000,00
Agencija za promociju stranih ulaganja u BiH;614300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za promociju stranih ulaganja u BiH;2.000.000,00
Agencija za promociju stranih ulaganja u BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Fond za podršku stranim investitorima;2.000.000,00
Ministarstvo za ljudska prava i izbjeglice BiH;614300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo za ljudska prava i izbjeglice BiH;1.278.758,00
Ministarstvo za ljudska prava i izbjeglice BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Program povratka izbjeglica i raseljenih osoba;808.758,00
Ministarstvo za ljudska prava i izbjeglice BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Grantovi Crveni krst BiH;150.000,00
Ministarstvo za ljudska prava i izbjeglice BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Grant podrška za potrebe Međureligijskog vijeća u BiH;100.000,00
Ministarstvo za ljudska prava i izbjeglice BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Pomoć stanovništvu zahvaćenog sukobima u pojasu Gaze,Palestina putem Međunarodnog Komiteta Crvenog Krsta;100.000,00
Ministarstvo za ljudska prava i izbjeglice BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Grantovi NVO ima -izbjeglice;45.000,00
Ministarstvo za ljudska prava i izbjeglice BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Grantovi NVO - ima zaštita žrtava;30.000,00
Ministarstvo za ljudska prava i izbjeglice BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Grantovi romskim NVO ima;30.000,00
Ministarstvo za ljudska prava i izbjeglice BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Finansiranje aktivnosti Jevrejske zajednice - Dani sjećanja na holokaust;15.000,00
Ministarstvo komunikacija i prometa BiH;614300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;594.060,00
Ministarstvo komunikacija i prometa BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Okvirni sporazum o slivu rijeke Save;513.060,00
Ministarstvo komunikacija i prometa BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Projekata SEETO - kontribucija;81.000,00
Ministarstvo sigurnosti BiH;614300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;200.000,00
Ministarstvo sigurnosti BiH;614300;Rashodi;Rashodi po korisnicima - analitički konto;Smještaj žrtava i trgovine ljudima;200.000,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;614300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;100.000,00
Bosna i Hercegovina;-;Rashodi;Grupa;Rashodi za nefinansijsku imovinu / Stalna sredstva;71.904.385,00
Bosna i Hercegovina;821000;Rashodi;Podgrupa;Nabavka stalnih sredstava;71.904.385,00
Bosna i Hercegovina;821100;Rashodi;Rashodi po korisnicima - sumarno;Nabavka zemljišta, šuma i višegodišnjih zasada;646.015,00
Granicna policija BiH;821100;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;334.398,00
Ministarstvo sigurnosti BiH;821100;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;143.560,00
Služba za poslove sa strancima;821100;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;110.439,00
Uprava za indirektno oporezivanje BiH;821100;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;57.618,00
Bosna i Hercegovina;821200;Rashodi;Rashodi po korisnicima - sumarno;Nabavka građevina;9.279.130,00
Državna agencija za istrage i zaštitu;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;8.000.000,00
Ministarstvo pravde BiH;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;403.185,00
Ministarstvo komunikacija i prometa BiH;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;216.195,00
Uprava za indirektno oporezivanje BiH;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;155.856,00
Uprava za zaštitu zdravlja bilja;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;150.000,00
Služba za poslove sa strancima;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;148.605,00
Ministarstvo sigurnosti BiH;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;116.281,00
Direkcija za civilno vazduhoplovstvo BiH;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;60.822,00
Ministarstvo vanjskih poslova BiH;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;20.047,00
Granicna policija BiH;821200;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;8.139,00
Bosna i Hercegovina;821300;Rashodi;Rashodi po korisnicima - sumarno;Nabavka opreme;38.565.528,00
Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za identifikaciju dokumenata, evidenciju i razmjenu podataka;5.469.756,00
Granicna policija BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Granicna policija BiH;5.452.580,00
Visoko sudsko i tužilacko vijece BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Visoko sudsko i tužilacko vijece BiH;4.657.746,00
Obavještajno- sigurnosna agencija BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Obavještajno- sigurnosna agencija BiH;4.161.478,00
Ministarstvo odbrane BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo odbrane BiH;3.031.360,00
Državna agencija za istrage i zaštitu;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Državna agencija za istrage i zaštitu;1.870.648,00
Regulatorna agencija za komunikacije BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Regulatorna agencija za komunikacije BiH;1.843.236,00
Centar za uklanjanje mina u BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Centar za uklanjanje mina u BiH;1.349.873,00
Ministarstvo vanjskih poslova BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjskih poslova BiH;1.303.983,00
Uprava za indirektno oporezivanje BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za indirektno oporezivanje BiH;887.462,00
Parlamentarna skupština BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Parlamentarna skupština BiH;869.569,00
Služba za zajednicke poslove institucija BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za zajednicke poslove institucija BiH;800.474,00
Predsjedništvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Predsjedništvo BiH;713.466,00
Ministarstvo finansija i trezora BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo finansija i trezora BiH;596.818,00
Institut za mjeriteljstvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za mjeriteljstvo BiH;332.042,00
Ministarstvo komunikacija i prometa BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo komunikacija i prometa BiH;330.999,00
Ministarstvo pravde BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo pravde BiH;321.859,00
Ministarstvo civilnih poslova BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo civilnih poslova BiH;308.865,00
Ministarstvo sigurnosti BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo sigurnosti BiH;284.137,00
Ustavni sud BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ustavni sud BiH;248.972,00
Ured za veterinarstvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za veterinarstvo BiH;247.790,00
Služba za poslove sa strancima;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Služba za poslove sa strancima;244.912,00
Generalni sekretarijat Vijeca ministara BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Generalni sekretarijat Vijeca ministara BiH;238.335,00
Direkcija za civilno vazduhoplovstvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za civilno vazduhoplovstvo BiH;212.213,00
Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za razvoj visokog obrazovanja i osiguranje kvaliteta;197.753,00
Institut za nestale osobe;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za nestale osobe;196.301,00
Tužilaštvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Tužilaštvo BiH;174.873,00
Agencija za poštanski promet BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za poštanski promet BiH;169.452,00
Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ministarstvo vanjske trgovine i ekonomskih odnosa BiH;168.699,00
Agencija za statistiku BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za statistiku BiH;168.483,00
Središnja izborna komisija BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Središnja izborna komisija BiH;158.576,00
Uprava za zaštitu zdravlja bilja;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Uprava za zaštitu zdravlja bilja;128.429,00
Agencija za sigurnost hrane;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za sigurnost hrane;125.841,00
Agencija za rad i zapošljavanje BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za rad i zapošljavanje BiH;125.189,00
Agencija za zaštitu licnih podataka;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Agencija za zaštitu licnih podataka;118.515,00
Institut za intelektualno vlasništvo BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za intelektualno vlasništvo BiH;97.141,00
Sud BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Sud BiH;96.667,00
Ured za razmatranje žalbi po javnim nabavkama;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Ured za razmatranje žalbi po javnim nabavkama;80.769,00
Institut za standardizaciju BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Institut za standardizaciju BiH;79.385,00
Direkcija za evropske integracije BiH;821300;Rashodi;Rashodi po korisnicima - sintetički konto;Direkcija za evropske integracije BiH;70.902,00
